Type,Timestamp,ProcessStepName,Parameter,Pump To Pressure,Pump Pressure,Step Time,Log Interval,Pump Time,CHF3 (100) (sccm),CF4 (100) (sccm),SF6 (100) (sccm),C4F8 (100) (sccm),Ar (100) (sccm),O2 (100) (sccm),Table Temperature (C),Water Temperature (C),Process State,Elapsed Time,Ignore Tolerance,Rf Hold,Pressure (mTorr),Position (Deg),Position Mode,LPS Strike Pressure (mTorr),LPS Dc Bias (volts),LPS Ramp Rate,HF Power (W),HF Reflected Power (W),ICP Power (W),ICP Reflected Power (W),Upper Magnitude (%),Upper Phase (%),Lower Magnitude (%),Lower Phase (%),DC Bias (V),Lf232 Power (W),Lf232 Reflected Power (W),Tune (%),Load (%),Hold,Manual,Frequency (kHz),Pulsed,Hi Power (W),Low Power (W),Pulse Time (Hz),Duty Cycle (%),Helium Pressure (Torr),Helium Flow,Helium Flow[1],He Leak Mode,Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time (Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,taskID,BatchID,LotID,recipe,UID,user
Data,2024/08/29 15:41:34.434,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:41.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,15 ,Process started  all tolerances OK,1063.144,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.6 ,67.4 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:41:39.465,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:35.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.9 ,22 ,14 ,Process started  all tolerances OK,1068.175,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.8 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:41:44.511,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:30.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,49.8 ,22 ,14 ,Process started  all tolerances OK,1073.221,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.6 ,67.3 ,501.8 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:41:49.558,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:25.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,1078.268,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.4 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:41:54.589,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:20.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1083.299,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.8 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:41:59.604,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:15.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,1088.314,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.4 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:04.651,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:10.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1093.361,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:09.696,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:05.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,1098.407,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:14.712,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:42:00.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,1103.422,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:19.743,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:55.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1108.453,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:24.790,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:50.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1113.5,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:29.836,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:45.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1118.546,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.2 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:34.883,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:40.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,1123.593,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.9 ,62.5 ,67.3 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:39.898,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:35.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1128.608,,,50.7 ,26.8 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.2 ,502.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:44.945,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:30.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1133.655,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.4 ,67.1 ,501.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:49.960,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:25.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1138.67,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.2 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:42:54.991,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:20.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,1143.701,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.4 ,67.1 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:00.053,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:15.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1148.763,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:05.115,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:10.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,1153.825,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:10.146,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:05.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,1158.856,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.9 ,62.5 ,67.1 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:15.208,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:41:00.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1163.918,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:20.239,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:55.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,23 ,14 ,Process started  all tolerances OK,1168.949,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.0 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:25.270,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:50.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,1173.98,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.0 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:30.301,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:45.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,1179.011,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:35.363,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:40.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1184.073,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:40.394,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:35.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,23 ,14 ,Process started  all tolerances OK,1189.104,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.3 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:45.425,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:30.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1194.135,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,66.9 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:50.487,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:24.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,1199.197,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:43:55.533,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:19.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,1204.243,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.2 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:00.549,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:15.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,1209.259,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:05.611,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:09.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,1214.321,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.4 ,35.8 ,62.5 ,67.1 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:10.642,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:40:04.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1219.352,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.3 ,35.8 ,62.5 ,67.1 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:15.688,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:59.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1224.398,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.0 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:20.719,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:54.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,1229.429,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.2 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:25.750,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:49.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.1 ,22 ,14 ,Process started  all tolerances OK,1234.46,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.2 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:30.797,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:44.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1239.507,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.2 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:35.827,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:39.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,1244.537,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.5 ,67.2 ,500.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:40.858,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:34.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.9 ,22 ,14 ,Process started  all tolerances OK,1249.568,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.2 ,501.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:45.905,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:29.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1254.615,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.2 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:50.920,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:24.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,1259.63,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.1 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:44:55.983,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:19.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,1264.693,,,50.4 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.1 ,500.1 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:45:01.045,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:14.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,1269.755,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.5 ,66.9 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:45:06.061,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:09.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,1274.771,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.5 ,35.8 ,62.5 ,67.3 ,500.6 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 15:45:11.076,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,02:39:04.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,1279.786,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,1 ,35.6 ,35.8 ,62.5 ,67.3 ,500.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
